problem,n,m,success,objective,infeasibility,evaluations,time,exit_code,message
HIMMELBE,3,3,False,0.0,2.2000227271553356,92,0.0012011528015136719,3,Infeasible solution
HIMMELBF,4,0,True,319.68716143946733,0.0,22,0.00011849403381347656,3,Function tolerance reached
HIMMELBFNE,4,7,False,0.0,132424.25319413538,29,0.0011439323425292969,3,Infeasible solution
HIMMELBG,2,0,True,0.0,0.0,501,0.0012049674987792969,3,Function tolerance reached
HIMMELBH,2,0,True,-0.9999999999993037,0.0,14,0.0001437664031982422,3,Function tolerance reached
HIMMELBI,100,12,False,-1754.16192347588,551.0400998522551,16,0.015662431716918945,3,Infeasible solution
HIMMELBJ,43,14,False,nan,nan,nan,nan,,Optimization error: 
HIMMELBK,24,14,False,0.034142632504359324,0.3171473499128174,60,0.007546186447143555,3,Infeasible solution
HIMMELP1,2,0,True,-23.897418751341263,0.0,11,0.00019073486328125,3,Function tolerance reached
HIMMELP2,2,1,True,-62.05393163704275,0.0,26,0.0005431175231933594,3,Function tolerance reached
HIMMELP3,2,2,True,-59.01317776912174,0.0,9,0.00038909912109375,3,Function tolerance reached
HIMMELP4,2,3,True,-59.01317776912174,0.0,9,0.0009324550628662109,3,Function tolerance reached
HIMMELP5,2,3,True,-59.01317776912174,0.0,12,0.00043129920959472656,3,Function tolerance reached
HIMMELP6,2,5,True,-59.01317776912174,0.0,11,0.0004942417144775391,3,Function tolerance reached
HOLMES,180,0,True,1248.162482745519,0.0,15,0.13901591300964355,3,Function tolerance reached
HONG,4,1,True,22.571091306641435,9.02831251425873e-08,152,0.0013871192932128906,3,Function tolerance reached
HS1,2,0,True,0.0014273237438446776,0.0,20,0.00010967254638671875,3,Function tolerance reached
HS10,2,1,True,-1.0000003207826889,6.415655042779633e-07,137,0.002032756805419922,3,Function tolerance reached
HS100,7,4,False,145.2834510579797,15066.676970081893,283,0.010466814041137695,3,Infeasible solution
HS100LNP,7,2,False,145.21121594510112,15141.600692582539,76,0.0008111000061035156,3,Infeasible solution
HS100MOD,7,4,False,-16.097317354797415,62766.71313575488,22,0.0008890628814697266,3,Infeasible solution
HS101,7,5,False,nan,nan,nan,nan,,Optimization error: 
HS102,7,5,False,100.0000000032829,2305.9774631815735,134,0.009001016616821289,3,Infeasible solution
HS103,7,5,False,99.99999999998784,24.610320234777305,105,0.005667924880981445,3,Infeasible solution
HS104,8,5,False,0.9999999999871374,1.5892287316707205,28,0.0013058185577392578,3,Infeasible solution
HS105,8,1,False,nan,nan,nan,nan,,Optimization error: 
HS106,8,6,False,2100.0,493313.81504961575,26,0.0016808509826660156,3,Infeasible solution
HS107,9,6,False,0.0,2.2812015339674705,42,0.001172780990600586,3,Infeasible solution
HS108,9,13,False,nan,nan,nan,nan,,Optimization error: 
HS109,9,10,False,nan,nan,nan,nan,,Optimization error: 
HS11,2,1,True,-8.4984645873709,1.1944147804143768e-07,128,0.0020308494567871094,3,Function tolerance reached
HS110,10,0,True,-45.778472331875584,0.0,11,0.00013971328735351562,3,Function tolerance reached
HS111,10,3,False,nan,nan,nan,nan,,Optimization error: 
HS111LNP,10,3,False,nan,nan,nan,nan,,Optimization error: 
HS112,10,3,False,nan,nan,nan,nan,,Optimization error: 
HS113,10,8,False,-30.48651294936535,145.45125539886675,153,0.010517358779907227,3,Infeasible solution
HS114,10,11,False,-24549.24622800727,6054.386551107171,157,0.01441192626953125,3,Infeasible solution
HS116,13,14,False,16.783719801996085,93.16646424286805,47,0.0074901580810546875,3,Infeasible solution
HS117,15,5,False,-19.999751104078438,143.1934201086327,127,0.0065653324127197266,3,Infeasible solution
HS118,15,17,False,269.2926500000059,156.86618501130394,44,0.00645899772644043,3,Infeasible solution
HS119,16,8,False,nan,nan,nan,nan,,Optimization error: 
HS12,2,1,True,-30.00000003291849,6.583696965378749e-08,98,0.0012073516845703125,3,Function tolerance reached
HS13,2,1,False,nan,nan,nan,nan,,Optimization error: 
HS14,2,2,False,0.1999998816305782,1.769999721832291,80,0.0012063980102539062,3,Infeasible solution
HS15,2,2,False,3.9821583132399243,1.9865565163084256,64,0.002438783645629883,3,Infeasible solution
HS16,2,2,False,nan,nan,nan,nan,,Optimization error: 
HS17,2,2,False,nan,nan,nan,nan,,Optimization error: 
HS18,2,2,False,0.2500029927443438,25.0,47,0.001058340072631836,3,Infeasible solution
HS19,2,2,False,-7972.999823417502,11.000001413339646,5,0.0001957416534423828,3,Infeasible solution
HS1NE,2,2,True,0.0,0.0,81,0.002389192581176758,3,Function tolerance reached
HS2,2,0,False,nan,nan,nan,nan,,Optimization error: 
HS20,2,3,False,nan,nan,nan,nan,,Optimization error: 
HS21,2,1,False,nan,nan,nan,nan,,Optimization error: 
HS21MOD,7,1,False,nan,nan,nan,nan,,Optimization error: 
HS22,2,2,False,0.8248334355115319,0.5234674049294874,92,0.0017101764678955078,3,Infeasible solution
HS23,2,5,False,0.0,9.1104335791443,502,0.026216506958007812,3,Infeasible solution
HS24,2,3,False,-2.6214399928503216,2.0784609878954665,70,0.002670764923095703,3,Infeasible solution
HS25,3,0,True,32.834999999663594,0.0,26,0.0002956390380859375,4,Parameter tolerance reached
HS25NE,3,99,False,0.0,5.642980055750591,201,0.08168220520019531,3,Infeasible solution
HS26,3,1,True,2.1953360078834108e-08,1.0653104176583383e-08,81,0.0008180141448974609,4,Parameter tolerance reached
HS268,5,5,True,2.2807944333180785e-06,0.0,39,0.0016188621520996094,3,Function tolerance reached
HS27,3,1,True,0.04000005691202793,5.420915245041251e-07,119,0.002328157424926758,3,Function tolerance reached
HS28,3,1,True,8.838216010631995e-16,2.2009027933478365e-09,22,0.0003948211669921875,4,Parameter tolerance reached
HS29,3,1,True,-22.627417151470716,2.3619669775598595e-07,109,0.002322673797607422,3,Function tolerance reached
HS2NE,2,2,False,nan,nan,nan,nan,,Optimization error: 
HS3,2,0,True,0.0009999239971264999,0.0,4,0.00013518333435058594,3,Function tolerance reached
HS30,3,1,True,1.0,0.0,6,0.00023126602172851562,3,Function tolerance reached
HS31,3,1,True,6.000444419010841,0.0,42,0.0006585121154785156,4,Parameter tolerance reached
HS32,3,2,True,0.9999997871776547,1.0641117831333702e-07,76,0.0019373893737792969,3,Function tolerance reached
HS33,3,2,True,-4.000000000688862,2.755448313962461e-09,39,0.0009648799896240234,3,Function tolerance reached
HS34,3,2,False,-100.0,2.6881171418161356e+43,8,0.00020432472229003906,3,Infeasible solution
HS35,3,1,True,0.1111118427335207,0.0,59,0.0007703304290771484,3,Function tolerance reached
HS35I,3,1,True,0.1111118427335207,0.0,59,0.00109100341796875,3,Function tolerance reached
HS35MOD,2,1,True,0.25000041056834355,0.0,21,0.00029087066650390625,3,Function tolerance reached
HS36,3,1,True,-3299.999999974104,0.0,45,0.0006496906280517578,3,Function tolerance reached
HS37,3,2,False,-74088.0,138.0,4,0.0003075599670410156,3,Infeasible solution
HS38,4,0,True,7.87207967408111,0.0,26,0.0003428459167480469,3,Function tolerance reached
HS39,4,2,False,nan,nan,nan,nan,,Optimization error: 
HS3MOD,2,0,True,0.0,0.0,16,0.00010991096496582031,3,Function tolerance reached
HS4,2,0,True,2.666666664,0.0,3,3.695487976074219e-05,3,Function tolerance reached
HS40,4,3,False,nan,nan,nan,nan,,Optimization error: 
HS41,4,1,False,nan,nan,nan,nan,,Optimization error: 
HS42,4,2,False,12.857864832397345,1.0000000000000162,84,0.0009653568267822266,3,Infeasible solution
HS43,4,3,False,-44.74275156552273,3.7701081395259446,108,0.002698183059692383,3,Infeasible solution
HS44,4,6,False,nan,nan,nan,nan,,Optimization error: 
HS44NEW,4,6,False,nan,nan,nan,nan,,Optimization error: 
HS45,5,0,False,nan,nan,nan,nan,,Optimization error: 
HS46,5,2,True,8.714118573807008e-08,0.00817278956551842,48,0.0017054080963134766,4,Parameter tolerance reached
HS47,5,3,False,nan,nan,nan,nan,,Optimization error: 
HS48,5,2,False,0.0,0.588235294117645,20,0.00026869773864746094,3,Infeasible solution
HS49,5,2,False,6.753952785523996e-10,14.979608484902869,40,0.0005986690521240234,4,Infeasible solution
HS5,2,0,True,-1.9132229494250526,0.0,11,9.632110595703125e-05,3,Function tolerance reached
HS50,5,3,True,5.343759317318998e-14,0.002589168672467556,60,0.0010485649108886719,3,Function tolerance reached
HS51,5,3,True,4.930380657631324e-32,0.0,18,0.0003123283386230469,3,Function tolerance reached
HS52,5,3,False,0.0,3.25,20,0.0009570121765136719,3,Infeasible solution
HS53,5,3,False,1.800467947160456e-16,4.000000002090647,27,0.0006282329559326172,4,Infeasible solution
HS54,6,1,True,-0.15395252605599488,7.166818249970675e-10,98,0.0010614395141601562,3,Function tolerance reached
HS55,6,6,False,1.0,7.0710678118654755,4,0.00029921531677246094,3,Infeasible solution
HS56,7,4,False,-3.4560006062884097,1.4282943377568484,100,0.002033233642578125,3,Infeasible solution
HS57,2,1,True,0.030646305876090116,0.0,8,0.0005269050598144531,3,Function tolerance reached
HS59,2,3,False,nan,nan,nan,nan,,Optimization error: 
HS6,2,1,True,1.1385481497053678e-13,4.3518971093448044e-07,52,0.0008502006530761719,4,Parameter tolerance reached
HS60,3,1,True,0.03256819687851881,3.17934880644799e-07,116,0.0008175373077392578,3,Function tolerance reached
HS61,3,2,False,-151.04352404591646,23.738113352854405,248,0.002270221710205078,3,Infeasible solution
HS62,3,1,True,-26272.514513626564,1.9461738130777118e-08,247,0.0021734237670898438,3,Function tolerance reached
HS63,3,2,False,943.992468292033,29.579265547251286,243,0.0027685165405273438,3,Infeasible solution
HS64,3,1,True,7188.8424239236865,0.0,23,0.00039124488830566406,3,Function tolerance reached
HS65,3,1,False,nan,nan,nan,nan,,Optimization error: 
HS66,3,2,False,-79.70917017743719,2.6881171418161356e+43,7,0.0003724098205566406,3,Infeasible solution
HS67,3,14,False,-871.4729277231754,0.314494595231281,6,0.0020799636840820312,3,Infeasible solution
HS68,4,2,False,-0.931519517691637,0.31806309031072844,94,0.0022017955780029297,3,Infeasible solution
HS69,4,2,False,-971.8493787365803,0.9999998251835264,215,0.003124713897705078,3,Infeasible solution
HS7,2,1,True,-1.732050895355972,3.041034237760698e-07,155,0.0014920234680175781,3,Function tolerance reached
HS70,4,1,True,0.007498470506115944,0.0,43,0.0033435821533203125,3,Function tolerance reached
HS71,4,2,False,13.2111025431491,6.972243642127253,47,0.00115966796875,3,Infeasible solution
HS72,4,2,True,671.321649549643,0.019156165732999962,170,0.008009910583496094,3,Function tolerance reached
HS73,4,3,False,24.549999992366708,10.23307511810984,50,0.001562356948852539,3,Infeasible solution
HS74,4,5,False,0.0,1563.4149900359218,12,0.0005049705505371094,3,Infeasible solution
HS75,4,5,False,0.0,1557.8546841835714,30,0.0014162063598632812,3,Infeasible solution
HS76,4,3,False,-5.249998639123204,2.4964412811169834,7,0.0004487037658691406,3,Infeasible solution
HS76I,4,3,False,-5.249998639123204,2.4964412811169834,7,0.0004985332489013672,3,Infeasible solution
HS77,5,2,False,0.21190563542701038,0.8494791983177666,133,0.0018534660339355469,3,Infeasible solution
HS78,5,3,False,nan,nan,nan,nan,,Optimization error: 
HS79,5,3,False,0.03217142936792385,2.0051642841183046,98,0.0054018497467041016,3,Infeasible solution
HS8,2,2,False,-1.0,6.892208049235391,33,0.0004892349243164062,3,Infeasible solution
HS80,5,3,False,6.654927384319621e-13,12.356516403193936,42,0.0007200241088867188,3,Infeasible solution
HS81,5,3,False,-8.748557434046234e-14,49.754657755032575,134,0.0022084712982177734,4,Infeasible solution
HS83,5,3,False,-31026.427726441892,1.2902796756684867,63,0.002093791961669922,3,Infeasible solution
HS84,5,3,False,nan,nan,nan,nan,,Optimization error: 
HS85,5,21,False,-1.6656999165511044,9.906938684409681,9,0.003171205520629883,3,Infeasible solution
HS86,5,10,False,-61.44832965981634,7.373966410932514,27,0.0020780563354492188,3,Infeasible solution
HS87,6,4,False,1.947866818410715e-10,233.0305675685948,55,0.0010826587677001953,4,Infeasible solution
HS88,2,1,True,1.3627240898174815,0.0,350,0.08205199241638184,3,Function tolerance reached
HS89,3,1,False,nan,nan,nan,nan,,Optimization error: 
HS9,2,1,True,-0.500000009873988,3.1128305799654754e-07,36,0.00031375885009765625,3,Function tolerance reached
HS90,4,1,True,1.3627761921944164,0.0,242,0.14768075942993164,4,Parameter tolerance reached
HS91,5,1,True,1.3627615318169122,0.0,636,0.4967172145843506,4,Parameter tolerance reached
HS92,6,1,True,1.3626822657767428,0.0,221,0.2783169746398926,3,Function tolerance reached
HS93,6,2,False,0.0,2.07,4,0.0002377033233642578,3,Infeasible solution
HS95,6,4,False,0.0,4.97,3,0.00026702880859375,3,Infeasible solution
HS96,6,4,False,0.0,4.97,3,0.00019121170043945312,3,Infeasible solution
HS97,6,4,False,0.0,41.44918937687443,3,0.00021123886108398438,3,Infeasible solution
HS98,6,4,False,0.0,41.44918937687443,3,0.00023651123046875,3,Infeasible solution
HS99,7,2,False,nan,nan,nan,nan,,Optimization error: 
HS99EXP,28,21,False,nan,nan,nan,nan,,Optimization error: 
HUBFIT,2,1,True,0.016893444928739752,4.0802219258839756e-07,51,0.0007646083831787109,3,Function tolerance reached
HUMPS,2,0,True,0.5830993944179069,0.0,51,0.0002510547637939453,3,Function tolerance reached
HYDC20LS,99,0,True,413.54717873278327,0.0,16,0.0034193992614746094,3,Function tolerance reached
HYDCAR20,99,99,False,0.0,36.35200893598594,15,0.01723480224609375,3,Infeasible solution
HYDCAR6,29,29,False,0.0,23.89787517392632,15,0.0024428367614746094,3,Infeasible solution
HYDCAR6LS,29,0,True,0.04092418873912948,0.0,115,0.003010272979736328,3,Function tolerance reached
HYDROELS,167,168,True,-3429791.1566496277,0.0,5,0.04437541961669922,3,Function tolerance reached
HYPCIR,2,2,False,0.0,1.0000000000000229,52,0.0008866786956787109,3,Infeasible solution
INTEQNE,12,12,False,0.0,0.2518270068080544,3,0.00025391578674316406,3,Infeasible solution
JENSMP,2,0,True,2020.0,0.0,26,0.0001423358917236328,3,Function tolerance reached
JENSMPNE,2,10,False,0.0,13.624025443051895,16,0.0010013580322265625,3,Infeasible solution
JUDGE,2,0,True,16.081732862912233,0.0,18,0.0001518726348876953,3,Function tolerance reached
JUDGEB,2,0,True,20.482342334388438,0.0,18,0.00016498565673828125,3,Function tolerance reached
JUDGENE,2,20,False,0.0,5.018885565853188,16,0.0016198158264160156,3,Infeasible solution
KIRBY2,5,151,False,0.0,653.4124887325291,85,0.052454471588134766,3,Infeasible solution
KIRBY2LS,5,0,True,373285.3585472709,0.0,15,0.00022864341735839844,4,Parameter tolerance reached
KISSING,127,903,False,nan,nan,nan,nan,,Optimization error: 
KISSING2,94,625,False,-95.99979542626065,95.9999992823539,35,0.3269827365875244,3,Infeasible solution
KIWCRESC,3,2,False,-32012219488.544376,9.981458176850326e+19,137,0.0026574134826660156,3,Infeasible solution
KOEBHELB,3,0,True,112.2730154281236,0.0,17,0.00026726722717285156,3,Function tolerance reached
KOEBHELBNE,3,156,False,0.0,10.647438028842796,1001,0.6857366561889648,5,Infeasible solution
KOWOSB,4,0,True,0.00030780111920447606,0.0,29,0.0003960132598876953,3,Function tolerance reached
KOWOSBNE,4,11,False,0.0,0.16821615481573474,63,0.0033817291259765625,3,Infeasible solution
LAKES,90,78,False,6.270212641437159e-11,1059.4790112660705,31,0.017765283584594727,4,Infeasible solution
LANCZOS1,6,24,False,0.0,21.836020070410083,106,0.012271404266357422,3,Infeasible solution
LANCZOS1LS,6,0,True,0.0008761685391445162,0.0,52,0.00041294097900390625,3,Function tolerance reached
LANCZOS2,6,24,False,0.0,21.836021322689593,106,0.010747432708740234,3,Infeasible solution
LANCZOS2LS,6,0,True,0.0008762594461024306,0.0,52,0.00057220458984375,3,Function tolerance reached
LANCZOS3,6,24,False,0.0,21.836558641959105,106,0.015516042709350586,3,Infeasible solution
LANCZOS3LS,6,0,True,0.0008759016632505306,0.0,53,0.0006463527679443359,3,Function tolerance reached
LAUNCH,25,28,False,0.010988196097917588,12081.75258806515,338,0.06520795822143555,3,Infeasible solution
LEAKNET,156,153,True,15.2213792955342,0.020212829273481864,51,0.11784696578979492,4,Parameter tolerance reached
LEUVEN7,360,946,False,nan,nan,nan,nan,,Optimization error: 
LEVYMONE,100,200,False,0.0,2.206283952598346,414,0.3864302635192871,3,Infeasible solution
LEVYMONE10,10,20,False,0.0,7.177697044034919,399,0.027465343475341797,3,Infeasible solution
LEVYMONE5,2,4,False,0.0,5.26163066579931,40,0.0008668899536132812,3,Infeasible solution
LEVYMONE6,3,6,False,0.0,7.334637752139992,63,0.0017876625061035156,3,Infeasible solution
LEVYMONE7,4,8,False,0.0,7.010905606309337,62,0.00606226921081543,3,Infeasible solution
LEVYMONE8,5,10,False,0.0,10.457304474014583,399,0.018748044967651367,3,Infeasible solution
LEVYMONE9,8,16,False,0.0,8.08616900995423,414,0.03428220748901367,3,Infeasible solution
LEVYMONT,100,0,True,154.9092188868038,0.0,11,0.0029494762420654297,3,Function tolerance reached
LEVYMONT10,10,0,True,161.25715442574216,0.0,28,0.00022029876708984375,3,Function tolerance reached
LEVYMONT5,2,0,True,3.080389225688039e-14,0.0,15,7.605552673339844e-05,3,Function tolerance reached
LEVYMONT6,3,0,True,1.4017685105704541e-12,0.0,44,0.0002570152282714844,3,Function tolerance reached
LEVYMONT7,4,0,True,10.154016612140435,0.0,20,9.846687316894531e-05,3,Function tolerance reached
LEVYMONT8,5,0,True,12.521089344436401,0.0,31,0.00033473968505859375,3,Function tolerance reached
LEVYMONT9,8,0,True,1.5207161384856027e-07,0.0,46,0.0004086494445800781,3,Function tolerance reached
LEWISPOL,6,9,False,0.0,30.610455730027933,6,0.001055002212524414,3,Infeasible solution
LHAIFAM,99,150,False,-3.7972372157964256,3.6761633982633564,45,0.08850908279418945,3,Infeasible solution
LIN,4,2,False,nan,nan,nan,nan,,Optimization error: 
LINSPANH,81,33,True,-77.01,0.014142135623888913,4,0.0041522979736328125,4,Parameter tolerance reached
LOADBAL,31,31,False,0.04904940129341367,145.01525563911076,103,0.027538537979125977,3,Infeasible solution
LOGHAIRY,2,0,True,6.552502226752021,0.0,4,4.315376281738281e-05,4,Parameter tolerance reached
LOGROS,2,0,False,nan,nan,nan,nan,,Optimization error: 
LOOTSMA,3,2,False,nan,nan,nan,nan,,Optimization error: 
LOTSCHD,12,7,False,3.999999627979958,127.83388519650995,142,0.004435062408447266,3,Infeasible solution
LSC1,3,6,False,0.0,67.38804537909225,95,0.0027129650115966797,3,Infeasible solution
LSC1LS,3,0,True,1096.609032701117,0.0,41,0.00028252601623535156,3,Function tolerance reached
LSC2,3,6,False,0.0,15.348766781630639,106,0.0029001235961914062,3,Infeasible solution
LSC2LS,3,0,True,16.098598897505635,0.0,23,0.00016045570373535156,3,Function tolerance reached
LSNNODOC,5,4,False,44.33433659358394,10.1980390319353,70,0.001531839370727539,3,Infeasible solution
LSQFIT,2,1,True,0.0337869322881883,2.2880065214669898e-07,60,0.0008609294891357422,3,Function tolerance reached
LUKSAN11,100,198,False,0.0,36.48231905106132,62,0.10205936431884766,3,Infeasible solution
LUKSAN11LS,100,0,True,385.0990416931893,0.0,71,0.03342890739440918,3,Function tolerance reached
LUKSAN12,98,192,False,0.0,178.06751575692843,26,0.04089522361755371,3,Infeasible solution
LUKSAN12LS,98,0,True,5996.664598040928,0.0,501,0.10729265213012695,3,Function tolerance reached
LUKSAN13,98,224,False,0.0,276.1090557592892,30,0.06901955604553223,3,Infeasible solution
LUKSAN13LS,98,0,True,34829.15755126803,0.0,53,0.014736413955688477,3,Function tolerance reached
LUKSAN14,98,224,False,0.0,160.2852624668733,32,0.06411266326904297,3,Infeasible solution
LUKSAN14LS,98,0,True,125.46659980244823,0.0,375,0.105010986328125,3,Function tolerance reached
LUKSAN15,100,196,False,0.0,162.0663039506742,47,0.0967409610748291,3,Infeasible solution
LUKSAN15LS,100,0,True,3.7704168889868663,0.0,501,0.1469287872314453,3,Function tolerance reached
LUKSAN16,100,196,False,0.0,116.39201300423261,43,0.07898473739624023,3,Infeasible solution
LUKSAN16LS,100,0,True,8292.056202520229,0.0,501,0.09959292411804199,3,Function tolerance reached
LUKSAN17,100,196,False,0.0,1275.1188084954258,19,0.03441452980041504,3,Infeasible solution
LUKSAN17LS,100,0,True,348499.87185982615,0.0,374,0.0684213638305664,3,Function tolerance reached
LUKSAN21,100,100,False,0.0,10.043281706884429,22,0.030359506607055664,3,Infeasible solution
LUKSAN21LS,100,0,True,0.0007087253280210106,0.0,323,0.19645452499389648,3,Function tolerance reached
LUKSAN22,100,198,False,0.0,155.84070637597998,57,0.12467122077941895,3,Infeasible solution
LUKSAN22LS,100,0,True,875.4070373126327,0.0,263,0.07143521308898926,3,Function tolerance reached
MADSEN,3,6,False,-1.0000000113345031,10.297564276600351,48,0.007965803146362305,4,Infeasible solution
MADSSCHJ,201,398,False,-87573913.02339889,186923825666394.06,502,5.5507731437683105,3,Infeasible solution
MAKELA1,3,2,True,54965.35571672112,0.0,53,0.0010554790496826172,3,Function tolerance reached
MAKELA2,3,3,False,-64.99997110414209,189.99997110678277,114,0.00490117073059082,3,Infeasible solution
MAKELA3,21,20,False,8.89518035351733e-09,750.11065847384,104,0.022040128707885742,3,Infeasible solution
MAKELA4,21,40,False,-28511.199721213285,185329.5166134069,52,0.025136232376098633,3,Infeasible solution
MANCINO,100,0,True,121553.47890936094,0.0,38,0.04948854446411133,3,Function tolerance reached
MANCINONE,100,100,False,0.0,1011095.7639805784,48,0.11807751655578613,3,Infeasible solution
MARATOS,2,1,True,-1.0000000306517574,6.130363816581053e-08,48,0.00041675567626953125,3,Function tolerance reached
MARATOSB,2,0,True,0.9948249021587072,0.0,24,0.0001652240753173828,3,Function tolerance reached
MATRIX2,6,2,False,nan,nan,nan,nan,,Optimization error: 
MAXLIKA,8,0,False,nan,nan,nan,nan,,Optimization error: 
MCONCON,15,11,False,nan,nan,nan,nan,,Optimization error: 
MDHOLE,2,0,True,0.0,0.0,153,0.0004639625549316406,3,Function tolerance reached
MESH,33,48,False,nan,nan,nan,nan,,Optimization error: 
METHANB8,31,31,False,0.0,1.0216404344808598,5,0.0012021064758300781,3,Infeasible solution
METHANB8LS,31,0,True,0.3440213436483684,0.0,18,0.000274658203125,4,Parameter tolerance reached
METHANL8,31,31,False,0.0,66.06479040704806,5,0.0017418861389160156,3,Infeasible solution
METHANL8LS,31,0,True,612.719846098695,0.0,18,0.0003609657287597656,4,Parameter tolerance reached
MEXHAT,2,0,True,65.85065887958702,0.0,50,0.00015687942504882812,3,Function tolerance reached
MEYER3,3,0,True,1417869030.8842144,0.0,53,0.00025725364685058594,3,Function tolerance reached
MEYER3NE,3,16,False,0.0,9199.867331892534,31,0.0021991729736328125,3,Infeasible solution
MGH09,4,11,False,0.0,0.36473133631608384,92,0.007695436477661133,3,Infeasible solution
MGH09LS,4,0,True,0.00123102076847383,0.0,30,0.00015878677368164062,3,Function tolerance reached
MGH10,3,16,False,nan,nan,nan,nan,,Optimization error: 
MGH10LS,3,0,True,1417865504.5842881,0.0,44,0.00015735626220703125,3,Function tolerance reached
MGH10S,3,16,False,0.0,53667.36731121781,127,0.00974416732788086,3,Infeasible solution
MGH10SLS,3,0,True,11452897834326.102,0.0,15,0.00013947486877441406,3,Function tolerance reached
MGH17,5,33,False,0.0,49.588446618394926,54,0.008574724197387695,3,Infeasible solution
MGH17LS,5,0,True,1.104399708250386,0.0,10,0.0001354217529296875,3,Function tolerance reached
MGH17S,5,33,False,0.0,49.58844661837973,54,0.008582353591918945,3,Infeasible solution
MGH17SLS,5,0,True,1.1028430356889949,0.0,10,0.0001404285430908203,3,Function tolerance reached
MIFFLIN1,3,2,False,nan,nan,nan,nan,,Optimization error: 
MIFFLIN2,3,2,True,50191.02016774545,0.0,42,0.0008792877197265625,3,Function tolerance reached
MINMAXBD,5,20,False,4.0770945610335996e-07,3738.7153747010907,278,0.0644073486328125,4,Infeasible solution
MINMAXRB,3,4,False,nan,nan,nan,nan,,Optimization error: 
MINSURF,36,0,True,1.000008542767914,0.0,13,0.0010807514190673828,3,Function tolerance reached
MISRA1A,2,14,False,0.0,165.67404594564596,129,0.008966207504272461,3,Infeasible solution
MISRA1ALS,2,0,True,6761.787892857143,0.0,18,0.00011229515075683594,3,Function tolerance reached
MISRA1B,2,14,False,0.0,165.66711348382947,107,0.005842685699462891,3,Infeasible solution
MISRA1BLS,2,0,True,6761.787892856998,0.0,21,0.00011849403381347656,3,Function tolerance reached
MISRA1C,2,14,False,0.0,140.1344445747814,85,0.004555463790893555,3,Infeasible solution
MISRA1CLS,2,0,True,6760.780277505884,0.0,19,0.00011444091796875,3,Function tolerance reached
MISRA1D,2,14,False,0.0,165.16615915512864,107,0.006466865539550781,3,Infeasible solution
MISRA1DLS,2,0,True,6761.787403277779,0.0,19,0.00015115737915039062,3,Function tolerance reached
MISTAKE,9,13,False,nan,nan,nan,nan,,Optimization error: 
MNISTS0LS,494,0,True,11846.0,0.0,14,0.9233138561248779,3,Function tolerance reached
MNISTS5LS,494,0,True,10842.0,0.0,14,0.9180872440338135,3,Function tolerance reached
MOREBVNE,10,10,False,0.0,0.27986818414872977,63,0.0030279159545898438,3,Infeasible solution
MRIBASIS,24,55,False,18.2179,108.7874965742084,12,0.006386518478393555,3,Infeasible solution
MSS1,90,73,False,nan,nan,nan,nan,,Optimization error: 
MUONSINE,1,512,False,0.0,226.05540555027727,24,0.05053114891052246,3,Infeasible solution
MUONSINELS,1,0,True,50885.37462609782,0.0,20,0.0006518363952636719,3,Function tolerance reached
MWRIGHT,5,3,False,nan,nan,nan,nan,,Optimization error: 
NASH,18,24,False,0.0,100.1279219718613,9,0.0014715194702148438,3,Infeasible solution
NELSON,3,128,False,0.0,9.68775694680165,30,0.013492345809936523,3,Infeasible solution
NELSONLS,3,0,True,6.183560048889415,0.0,118,0.001252889633178711,3,Function tolerance reached
NET1,43,57,False,nan,nan,nan,nan,,Optimization error: 
NET2,133,160,False,nan,nan,nan,nan,,Optimization error: 
NET3,427,521,False,nan,nan,nan,nan,,Optimization error: 
NYSTROM5,15,20,False,0.0,1.3461364464520924,1001,0.08644413948059082,5,Infeasible solution
ODFITS,10,6,False,-2383.1150666041117,192.57015440625668,132,0.0038917064666748047,3,Infeasible solution
OPTCNTRL,29,20,False,50.0,10.113028846928653,25,0.0021665096282958984,3,Infeasible solution
OPTPRLOC,30,30,False,nan,nan,nan,nan,,Optimization error: 
ORTHREGB,27,6,False,4.167670489295422e-18,249.35700310879724,47,0.002024412155151367,4,Infeasible solution
OSBORNE1,5,33,False,0.0,3.6379649017414337,24,0.003131389617919922,3,Infeasible solution
OSBORNE2,11,65,False,0.0,1.8045891327048451,48,0.01273202896118164,3,Infeasible solution
OSBORNEA,5,0,True,6.257925329551752e-05,0.0,40,0.00038909912109375,3,Function tolerance reached
OSBORNEB,11,0,True,0.040138062780115606,0.0,90,0.0018465518951416016,3,Function tolerance reached
OSCIPANE,10,10,False,0.0,1.0,3,0.000179290771484375,3,Infeasible solution
OSCIPATH,500,0,True,0.9999787419331068,0.0,14,0.26415586471557617,4,Parameter tolerance reached
OSLBQP,8,0,False,nan,nan,nan,nan,,Optimization error: 
PALMER1,4,0,True,11754.822609336396,0.0,83,0.0003879070281982422,3,Function tolerance reached
PALMER1A,6,0,True,1.1842710648072363,0.0,47,0.0004417896270751953,3,Function tolerance reached
PALMER1ANE,6,35,False,0.0,199.69688435236296,7,0.001003265380859375,3,Infeasible solution
PALMER1B,4,0,True,3.4473495327486647,0.0,37,0.00022673606872558594,3,Function tolerance reached
PALMER1BNE,4,35,False,0.0,214.0455997053784,9,0.001277923583984375,3,Infeasible solution
PALMER1C,8,0,True,0.09760504817188614,0.0,56,0.0002579689025878906,3,Function tolerance reached
